movieId,tmdbId,movielens_title,source_title,source_release_date,overview,overview_language,directors,cast,source_url,source_dataset,retrieved_on
84615,52067,Cedar Rapids (2011),Cedar Rapids,2011-02-11,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,en,"[{""id"": 61069, ""name"": ""Miguel Arteta""}]","[{""id"": 8256, ""name"": ""Anne Heche""}, {""id"": 27105, ""name"": ""Ed Helms""}, {""id"": 10205, ""name"": ""Sigourney Weaver""}, {""id"": 4764, ""name"": ""John C. Reilly""}, {""id"": 52997, ""name"": ""Rob Corddry""}]",https://www.themoviedb.org/movie/52067,TMDB 5000 Movie Dataset,2026-09-12
84772,39513,Paul (2011),Paul,2011-02-14,"For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",en,"[{""id"": 54733, ""name"": ""Greg Mottola""}]","[{""id"": 19274, ""name"": ""Seth Rogen""}, {""id"": 11108, ""name"": ""Simon Pegg""}, {""id"": 11109, ""name"": ""Nick Frost""}, {""id"": 23532, ""name"": ""Jason Bateman""}, {""id"": 41091, ""name"": ""Kristen Wiig""}]",https://www.themoviedb.org/movie/39513,TMDB 5000 Movie Dataset,2026-09-12
84847,183894,Emma (2009),Emma,2009-10-11,"Emma Woodhouse seems to be perfectly content, a loving father whom she cares for, friends, and a home. But Emma has a terrible habit - matchmaking. She cannot resist finding suitors for her friends, most of all Harriet Smith. Emma is desperate for Harriet to find happiness, but every suitor she finds for her friend ends up attracted to Emma herself. But is Emma so focused on Harriet's happiness that she is not considering her own happiness in love?",en,"[{""id"": 152249, ""name"": ""Jim O'Hanlon""}]","[{""id"": 6979, ""name"": ""Romola Garai""}, {""id"": 5658, ""name"": ""Michael Gambon""}, {""id"": 9012, ""name"": ""Jonny Lee Miller""}, {""id"": 141534, ""name"": ""Louise Dylan""}, {""id"": 80154, ""name"": ""Blake Ritson""}]",https://www.themoviedb.org/movie/183894,TMDB 5000 Movie Dataset,2026-09-12
84942,47327,Drive Angry (2011),Drive Angry,2011-02-24,"Milton is a hardened felon who has broken out of Hell, intent on finding the vicious cult who brutally murdered his daughter and kidnapped her baby. He joins forces with Piper, a sexy, tough-as-nails waitress with a 69 Charger, who's also seeking redemption of her own. Caught in a deadly race against time, Milton has three days to avoid capture, avenge his daughter's death, and save her baby before she's mercilessly sacrificed by the cult.",en,"[{""id"": 27226, ""name"": ""Patrick Lussier""}]","[{""id"": 2963, ""name"": ""Nicolas Cage""}, {""id"": 55085, ""name"": ""Amber Heard""}, {""id"": 886, ""name"": ""William Fichtner""}, {""id"": 21029, ""name"": ""Billy Burke""}, {""id"": 52, ""name"": ""David Morse""}]",https://www.themoviedb.org/movie/47327,TMDB 5000 Movie Dataset,2026-09-12
84944,44896,Rango (2011),Rango,2011-03-02,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.",en,"[{""id"": 1704, ""name"": ""Gore Verbinski""}]","[{""id"": 85, ""name"": ""Johnny Depp""}, {""id"": 52848, ""name"": ""Isla Fisher""}, {""id"": 13726, ""name"": ""Ned Beatty""}, {""id"": 2440, ""name"": ""Bill Nighy""}, {""id"": 658, ""name"": ""Alfred Molina""}]",https://www.themoviedb.org/movie/44896,TMDB 5000 Movie Dataset,2026-09-12
84950,50725,Take Me Home Tonight (2011),Take Me Home Tonight,2011-03-04,"Recent MIT grad Matt Franklin (Topher Grace) should be well on his way to a successful career at a Fortune 500 company, but instead, he rebels against maturity by taking a job at a video store. Matt rethinks his position when his unrequited high-school crush, Tori (Teresa Palmer), walks in and invites him to an end-of-summer party. With the help of his twin sister (Anna Faris) and his best friend (Dan Fogler), Matt hatches a plan to change the course of his life.",en,"[{""id"": 71280, ""name"": ""Michael Dowse""}]","[{""id"": 17052, ""name"": ""Topher Grace""}, {""id"": 1772, ""name"": ""Anna Faris""}, {""id"": 58873, ""name"": ""Dan Fogler""}, {""id"": 20374, ""name"": ""Teresa Palmer""}, {""id"": 49961, ""name"": ""Michelle Trachtenberg""}]",https://www.themoviedb.org/movie/50725,TMDB 5000 Movie Dataset,2026-09-12
84954,38050,"Adjustment Bureau, The (2011)",The Adjustment Bureau,2011-03-03,"A man glimpses the future Fate has planned for him – and chooses to fight for his own destiny. Battling the powerful Adjustment Bureau across, under and through the streets of New York, he risks his destined greatness to be with the only woman he's ever loved.",en,"[{""id"": 1921, ""name"": ""George Nolfi""}]","[{""id"": 1892, ""name"": ""Matt Damon""}, {""id"": 5081, ""name"": ""Emily Blunt""}, {""id"": 21134, ""name"": ""John Slattery""}, {""id"": 53650, ""name"": ""Anthony Mackie""}, {""id"": 156675, ""name"": ""Lauren Hodges""}]",https://www.themoviedb.org/movie/38050,TMDB 5000 Movie Dataset,2026-09-12
85020,27582,"Mechanic, The (2011)",The Mechanic,2011-01-13,"Arthur Bishop is a 'mechanic' - an elite assassin with a strict code and unique talent for cleanly eliminating targets. It's a job that requires professional perfection and total detachment, and Bishop is the best in the business. But when he is ordered to take out his mentor and close friend Harry, Bishop is anything but detached.",en,"[{""id"": 12786, ""name"": ""Simon West""}]","[{""id"": 976, ""name"": ""Jason Statham""}, {""id"": 11107, ""name"": ""Ben Foster""}, {""id"": 55636, ""name"": ""Donald Sutherland""}, {""id"": 142953, ""name"": ""Mini Anden""}, {""id"": 3417, ""name"": ""Tony Goldwyn""}]",https://www.themoviedb.org/movie/27582,TMDB 5000 Movie Dataset,2026-09-12
85022,48988,Hall Pass (2011),Hall Pass,2011-02-25,"When best buds Rick and Fred begin to show signs of restlessness at home, their wives take a bold approach to revitalize their marriages: they grant the guys a ""hall pass"", one week of freedom to do whatever they want. At first, it seems like a dream come true, but they quickly discover that their expectations of the single life - and themselves - are completely and hilariously out of sync with reality.",en,"[{""id"": 7395, ""name"": ""Bobby Farrelly""}, {""id"": 7396, ""name"": ""Peter Farrelly""}]","[{""id"": 887, ""name"": ""Owen Wilson""}, {""id"": 58224, ""name"": ""Jason Sudeikis""}, {""id"": 51856, ""name"": ""Jenna Fischer""}, {""id"": 18979, ""name"": ""Christina Applegate""}, {""id"": 212833, ""name"": ""Nicky Whelan""}]",https://www.themoviedb.org/movie/48988,TMDB 5000 Movie Dataset,2026-09-12
85056,46529,I Am Number Four (2011),I Am Number Four,2011-02-18,"A teenage fugitive with an incredible secret races to stay one step ahead of the mysterious forces seeking destroy him in this sci-fi action thriller. With three dead and one on the run, the race to find the elusive Number Four begins. Outwardly normal teen John Smith never gets too comfortable in the same identity, and along with his guardian, Henri, he is constantly moving from town to town. With each passing day, John gains a stronger grasp on his extraordinary new powers, and his bond to the beings that share his fantastic fate grows stronger.",en,"[{""id"": 40256, ""name"": ""D.J. Caruso""}]","[{""id"": 61363, ""name"": ""Alex Pettyfer""}, {""id"": 18082, ""name"": ""Timothy Olyphant""}, {""id"": 20374, ""name"": ""Teresa Palmer""}, {""id"": 141687, ""name"": ""Dianna Agron""}, {""id"": 236851, ""name"": ""Callan McAuliffe""}]",https://www.themoviedb.org/movie/46529,TMDB 5000 Movie Dataset,2026-09-12
85131,44943,Battle: Los Angeles (2011),Battle: Los Angeles,2011-03-08,"The Earth is attacked by unknown forces. As people everywhere watch the world's great cities fall, Los Angeles becomes the last stand for mankind in a battle no one expected. It's up to a Marine staff sergeant and his new platoon to draw a line in the sand as they take on an enemy unlike any they've ever encountered before.",en,"[{""id"": 66739, ""name"": ""Jonathan Liebesman""}]","[{""id"": 6383, ""name"": ""Aaron Eckhart""}, {""id"": 72985, ""name"": ""Ramón Rodríguez""}, {""id"": 149484, ""name"": ""Will Rothhaar""}, {""id"": 74302, ""name"": ""Cory Hardrict""}, {""id"": 83968, ""name"": ""Jim Parrack""}]",https://www.themoviedb.org/movie/44943,TMDB 5000 Movie Dataset,2026-09-12
85261,50321,Mars Needs Moms (2011),Mars Needs Moms,2011-03-09,"When Martians suddenly abduct his mom, mischievous Milo rushes to the rescue and discovers why all moms are so special.",en,"[{""id"": 21879, ""name"": ""Simon Wells""}]","[{""id"": 13922, ""name"": ""Seth Green""}, {""id"": 3234, ""name"": ""Joan Cusack""}, {""id"": 58873, ""name"": ""Dan Fogler""}, {""id"": 33654, ""name"": ""Breckin Meyer""}, {""id"": 78197, ""name"": ""Elisabeth Harnois""}]",https://www.themoviedb.org/movie/50321,TMDB 5000 Movie Dataset,2026-09-12
85367,50546,Just Go with It (2011),Just Go with It,2011-02-10,"A plastic surgeon, romancing a much younger schoolteacher, enlists his loyal assistant to pretend to be his soon to be ex-wife, in order to cover up a careless lie. When more lies backfire, the assistant's kids become involved, and everyone heads off for a weekend in Hawaii that will change all their lives.",en,"[{""id"": 17494, ""name"": ""Dennis Dugan""}]","[{""id"": 19292, ""name"": ""Adam Sandler""}, {""id"": 4491, ""name"": ""Jennifer Aniston""}, {""id"": 2227, ""name"": ""Nicole Kidman""}, {""id"": 32907, ""name"": ""Nick Swardson""}, {""id"": 131520, ""name"": ""Brooklyn Decker""}]",https://www.themoviedb.org/movie/50546,TMDB 5000 Movie Dataset,2026-09-12
85397,49730,Red Riding Hood (2011),Red Riding Hood,2011-03-11,"Valerie is in love with a brooding outsider, Peter, but her parents have arranged for her to marry another man – who is wealthy. Unwilling to lose each other, Valerie and Peter plan to run away together when they learn that Valerie's older sister has been killed by a werewolf that prowls the dark forest surrounding their village. Hungry for revenge, the people call on famed werewolf hunter, Father Solomon, to help them kill the wolf. But Solomon's arrival brings unintended consequences as he warns that the wolf, who takes human form by day, could be any one of them.",en,"[{""id"": 19850, ""name"": ""Catherine Hardwicke""}]","[{""id"": 71070, ""name"": ""Amanda Seyfried""}, {""id"": 64, ""name"": ""Gary Oldman""}, {""id"": 21029, ""name"": ""Billy Burke""}, {""id"": 79795, ""name"": ""Shiloh Fernandez""}, {""id"": 232396, ""name"": ""Max Irons""}]",https://www.themoviedb.org/movie/49730,TMDB 5000 Movie Dataset,2026-09-12
85399,38322,"Big Mommas: Like Father, Like Son (2011)","Big Mommas: Like Father, Like Son",2011-02-16,"FBI agent Malcolm Turner and his 17-year-old son, Trent, go undercover at an all-girls performing arts school after Trent witnesses a murder. Posing as Big Momma and Charmaine, they must find the murderer before he finds them.",en,"[{""id"": 61175, ""name"": ""John Whitesell""}]","[{""id"": 78029, ""name"": ""Martin Lawrence""}, {""id"": 53336, ""name"": ""Brandon T. Jackson""}, {""id"": 117669, ""name"": ""Portia Doubleday""}, {""id"": 42743, ""name"": ""Mari Morrow""}, {""id"": 62066, ""name"": ""Faizon Love""}]",https://www.themoviedb.org/movie/38322,TMDB 5000 Movie Dataset,2026-09-12
85401,45132,Super (2010),Super,2010-09-09,"After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, though he lacks for heroic skills.",en,"[{""id"": 15218, ""name"": ""James Gunn""}]","[{""id"": 11678, ""name"": ""Rainn Wilson""}, {""id"": 27578, ""name"": ""Ellen Page""}, {""id"": 882, ""name"": ""Liv Tyler""}, {""id"": 4724, ""name"": ""Kevin Bacon""}, {""id"": 2518, ""name"": ""Gregg Henry""}]",https://www.themoviedb.org/movie/45132,TMDB 5000 Movie Dataset,2026-09-12
85412,46146,"Troll Hunter, The (Trolljegeren) (2010)",Troll Hunter,2010-10-29,"A group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. They start to follow a mysterious hunter, learning that he is actually a troll hunter.",en,"[{""id"": 135113, ""name"": ""André Øvredal""}]","[{""id"": 141999, ""name"": ""Otto Jespersen""}, {""id"": 142000, ""name"": ""Hans Morten Hansen""}, {""id"": 87880, ""name"": ""Tomas Alf Larsen""}, {""id"": 142001, ""name"": ""Johanna Mørck""}, {""id"": 142002, ""name"": ""Knut Nærum""}]",https://www.themoviedb.org/movie/46146,TMDB 5000 Movie Dataset,2026-09-12
85414,45612,Source Code (2011),Source Code,2011-03-30,"Decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, discovering he's involved in a mission to find the bomber of a Chicago commuter train. He learns he's part of a top-secret experimental program that enables him to experience the final 8 minutes of another person's life. Colter re-lives the train incident over and over again, gathering more clues each time. But can he discover who is responsible for the attack before the next one happens?",en,"[{""id"": 81850, ""name"": ""Duncan Jones""}]","[{""id"": 131, ""name"": ""Jake Gyllenhaal""}, {""id"": 11705, ""name"": ""Michelle Monaghan""}, {""id"": 21657, ""name"": ""Vera Farmiga""}, {""id"": 82417, ""name"": ""Russell Peters""}, {""id"": 83874, ""name"": ""Michael Arden""}]",https://www.themoviedb.org/movie/45612,TMDB 5000 Movie Dataset,2026-09-12
85510,23629,Sucker Punch (2011),Sucker Punch,2011-03-24,"A young girl is institutionalized by her abusive stepfather. Retreating to an alternative reality as a coping strategy, she envisions a plan which will help her escape from the mental facility.",en,"[{""id"": 15217, ""name"": ""Zack Snyder""}]","[{""id"": 70456, ""name"": ""Emily Browning""}, {""id"": 37260, ""name"": ""Abbie Cornish""}, {""id"": 20089, ""name"": ""Jena Malone""}, {""id"": 67599, ""name"": ""Vanessa Hudgens""}, {""id"": 78324, ""name"": ""Jamie Chung""}]",https://www.themoviedb.org/movie/23629,TMDB 5000 Movie Dataset,2026-09-12
85788,49018,Insidious (2010),Insidious,2010-09-13,"A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought.",en,"[{""id"": 2127, ""name"": ""James Wan""}]","[{""id"": 17178, ""name"": ""Patrick Wilson""}, {""id"": 9827, ""name"": ""Rose Byrne""}, {""id"": 17181, ""name"": ""Ty Simpkins""}, {""id"": 10767, ""name"": ""Barbara Hershey""}, {""id"": 7401, ""name"": ""Lin Shaye""}]",https://www.themoviedb.org/movie/49018,TMDB 5000 Movie Dataset,2026-09-12
85796,49010,Hobo with a Shotgun (2011),Hobo with a Shotgun,2011-05-06,"A vigilante homeless man pulls into a new city and finds himself trapped in urban chaos, a city where crime rules and where the city's crime boss reigns. Seeing an urban landscape filled with armed robbers, corrupt cops, abused prostitutes and even a pedophile Santa, the Hobo goes about bringing justice to the city the best way he knows how - with a 20-gauge shotgun. Mayhem ensues when he tries to make things better for the future generation. Street justice will indeed prevail.",en,"[{""id"": 141673, ""name"": ""Jason Eisener""}]","[{""id"": 585, ""name"": ""Rutger Hauer""}, {""id"": 20814, ""name"": ""Gregory Smith""}, {""id"": 60966, ""name"": ""Robb Wells""}, {""id"": 117458, ""name"": ""Brian Downey""}, {""id"": 232684, ""name"": ""Molly Dunsworth""}]",https://www.themoviedb.org/movie/49010,TMDB 5000 Movie Dataset,2026-09-12
86014,60307,Diary of a Wimpy Kid: Rodrick Rules (2011),Diary of a Wimpy Kid: Rodrick Rules,2011-03-25,"Back in middle school after summer vacation, Greg Heffley and his older brother Rodrick must deal with their parents' misguided attempts to have them bond.",en,"[{""id"": 33183, ""name"": ""David Bowers""}]","[{""id"": 89819, ""name"": ""Zachary Gordon""}, {""id"": 90498, ""name"": ""Devon Bostick""}, {""id"": 46074, ""name"": ""Rachael Harris""}, {""id"": 111922, ""name"": ""Robert Capron""}, {""id"": 18324, ""name"": ""Steve Zahn""}]",https://www.themoviedb.org/movie/60307,TMDB 5000 Movie Dataset,2026-09-12
86059,50359,Hop (2011),Hop,2011-03-30,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In LA, he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",en,"[{""id"": 49903, ""name"": ""Tim Hill""}]","[{""id"": 59919, ""name"": ""Russell Brand""}, {""id"": 11006, ""name"": ""James Marsden""}, {""id"": 53862, ""name"": ""Kaley Cuoco""}, {""id"": 5587, ""name"": ""Hank Azaria""}, {""id"": 20, ""name"": ""Elizabeth Perkins""}]",https://www.themoviedb.org/movie/50359,TMDB 5000 Movie Dataset,2026-09-12
86190,50456,Hanna (2011),Hanna,2011-04-07,"A 16-year-old girl raised by her father to be the perfect assassin is dispatched on a mission across Europe. Tracked by a ruthless operatives, she faces startling revelations about her existence and questions about her humanity.",en,"[{""id"": 36588, ""name"": ""Joe Wright""}]","[{""id"": 36592, ""name"": ""Saoirse Ronan""}, {""id"": 8783, ""name"": ""Eric Bana""}, {""id"": 1080195, ""name"": ""Vicky Krieps""}, {""id"": 112, ""name"": ""Cate Blanchett""}, {""id"": 2441, ""name"": ""Tom Hollander""}]",https://www.themoviedb.org/movie/50456,TMDB 5000 Movie Dataset,2026-09-12
86295,41446,Scream 4 (2011),Scream 4,2011-04-11,"Sidney Prescott, now the author of a self-help book, returns home to Woodsboro on the last stop of her book tour. There she reconnects with Sheriff Dewey and Gale, who are now married, as well as her cousin Jill and her Aunt Kate. Unfortunately, Sidney's appearance also brings about the return of Ghostface, putting Sidney, Gale, and Dewey, along with Jill, her friends, and the whole town of Woodsboro in danger.",en,"[{""id"": 5140, ""name"": ""Wes Craven""}]","[{""id"": 15234, ""name"": ""David Arquette""}, {""id"": 9206, ""name"": ""Neve Campbell""}, {""id"": 14405, ""name"": ""Courteney Cox""}, {""id"": 34847, ""name"": ""Emma Roberts""}, {""id"": 17265, ""name"": ""Hayden Panettiere""}]",https://www.themoviedb.org/movie/41446,TMDB 5000 Movie Dataset,2026-09-12
86298,46195,Rio (2011),Rio,2011-04-03,"Captured by smugglers when he was just a hatchling, a macaw named Blu never learned to fly and lives a happily domesticated life in Minnesota with his human friend, Linda. Blu is thought to be the last of his kind, but when word comes that Jewel, a lone female, lives in Rio de Janeiro, Blu and Linda go to meet her. Animal smugglers kidnap Blu and Jewel, but the pair soon escape and begin a perilous adventure back to freedom -- and Linda.",en,"[{""id"": 5714, ""name"": ""Carlos Saldanha""}]","[{""id"": 44735, ""name"": ""Jesse Eisenberg""}, {""id"": 1813, ""name"": ""Anne Hathaway""}, {""id"": 41087, ""name"": ""Leslie Mann""}, {""id"": 43775, ""name"": ""Jane Lynch""}, {""id"": 82092, ""name"": ""Will.i.am""}]",https://www.themoviedb.org/movie/46195,TMDB 5000 Movie Dataset,2026-09-12
86320,62215,Melancholia (2011),Melancholia,2011-05-26,Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.,en,"[{""id"": 42, ""name"": ""Lars von Trier""}]","[{""id"": 205, ""name"": ""Kirsten Dunst""}, {""id"": 4273, ""name"": ""Charlotte Gainsbourg""}, {""id"": 2628, ""name"": ""Kiefer Sutherland""}, {""id"": 44079, ""name"": ""Charlotte Rampling""}, {""id"": 5049, ""name"": ""John Hurt""}]",https://www.themoviedb.org/movie/62215,TMDB 5000 Movie Dataset,2026-09-12
86332,10195,Thor (2011),Thor,2011-04-21,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",en,"[{""id"": 11181, ""name"": ""Kenneth Branagh""}]","[{""id"": 74568, ""name"": ""Chris Hemsworth""}, {""id"": 524, ""name"": ""Natalie Portman""}, {""id"": 91606, ""name"": ""Tom Hiddleston""}, {""id"": 4173, ""name"": ""Anthony Hopkins""}, {""id"": 1640, ""name"": ""Stellan Skarsgård""}]",https://www.themoviedb.org/movie/10195,TMDB 5000 Movie Dataset,2026-09-12
86548,55787,Water for Elephants (2011),Water for Elephants,2011-03-15,"In this captivating Depression-era melodrama, impetuous veterinary student Jacob Jankowski joins a celebrated circus as an animal caretaker but faces a wrenching dilemma when he's transfixed by angelic married performer Marlena.",en,"[{""id"": 10943, ""name"": ""Francis Lawrence""}]","[{""id"": 11288, ""name"": ""Robert Pattinson""}, {""id"": 368, ""name"": ""Reese Witherspoon""}, {""id"": 27319, ""name"": ""Christoph Waltz""}, {""id"": 223518, ""name"": ""Tatum Etheridge""}, {""id"": 11066, ""name"": ""Hal Holbrook""}]",https://www.themoviedb.org/movie/55787,TMDB 5000 Movie Dataset,2026-09-12
86644,51497,"Fast Five (Fast and the Furious 5, The) (2011)",Fast Five,2011-04-20,"Former cop Brian O'Conner partners with ex-con Dom Toretto on the opposite side of the law. Since Brian and Mia Toretto broke Dom out of custody, they've blown across many borders to elude authorities. Now backed into a corner in Rio de Janeiro, they must pull one last job in order to gain their freedom.",en,"[{""id"": 58189, ""name"": ""Justin Lin""}]","[{""id"": 12835, ""name"": ""Vin Diesel""}, {""id"": 8167, ""name"": ""Paul Walker""}, {""id"": 22123, ""name"": ""Jordana Brewster""}, {""id"": 8169, ""name"": ""Tyrese Gibson""}, {""id"": 8171, ""name"": ""Ludacris""}]",https://www.themoviedb.org/movie/51497,TMDB 5000 Movie Dataset,2026-09-12
86781,46738,Incendies (2010),Incendies,2010-09-04,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",en,"[{""id"": 137427, ""name"": ""Denis Villeneuve""}]","[{""id"": 77498, ""name"": ""Lubna Azabal""}, {""id"": 84573, ""name"": ""Mélissa Désormeaux-Poulin""}, {""id"": 88592, ""name"": ""Maxim Gaudette""}, {""id"": 38526, ""name"": ""Rémy Girard""}, {""id"": 196737, ""name"": ""Allen Altman""}]",https://www.themoviedb.org/movie/46738,TMDB 5000 Movie Dataset,2026-09-12
86815,43959,Soul Surfer (2011),Soul Surfer,2011-04-08,"Soul Surfer is the inspiring true story of teen surfer Bethany Hamilton. Bethany lost her left arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.Bethany (AnnaSophia Robb) was born to surf. A natural talent who took to the waves at a young age, she was leading an idyllic life on Kauai, participating in national surf competitions with her best friend Alana (Lorraine Nicholson), when everything changed. On Halloween morning, a 14-foot tiger shark came out of nowhere and seemed to shatter all her dreams.Soul Surfer reveals Bethany's fight to recover from her ordeal and how she grappled with the question of her future. Strengthened by the love of her parents, Tom (Dennis Quaid) and Cheri (Helen Hunt), and supported by her youth group leader Sara (Carrie Underwood), Bethany refuses to give in or give up, and begins a bold return to the water.",en,"[{""id"": 129952, ""name"": ""Sean McNamara""}]","[{""id"": 1285, ""name"": ""AnnaSophia Robb""}, {""id"": 9994, ""name"": ""Helen Hunt""}, {""id"": 966053, ""name"": ""Lorraine Nicholson""}, {""id"": 96091, ""name"": ""Carrie Underwood""}, {""id"": 6065, ""name"": ""Dennis Quaid""}]",https://www.themoviedb.org/movie/43959,TMDB 5000 Movie Dataset,2026-09-12
86817,49022,Something Borrowed (2011),Something Borrowed,2011-05-05,"Though Rachel (Ginnifer Goodwin) is a successful attorney and a loyal, generous friend, she is still single. After one drink too many at her 30th-birthday celebration, Rachel unexpectedly falls into bed with her longtime crush, Dex -- who happens to be engaged to her best friend, Darcy (Kate Hudson). Ramifications of the liaison threaten to destroy the women's lifelong friendship, while Ethan (John Krasinski), Rachel's confidant, harbors a potentially explosive secret of his own.",en,"[{""id"": 65734, ""name"": ""Luke Greenfield""}]","[{""id"": 11661, ""name"": ""Kate Hudson""}, {""id"": 417, ""name"": ""Ginnifer Goodwin""}, {""id"": 17697, ""name"": ""John Krasinski""}, {""id"": 83225, ""name"": ""Colin Egglesfield""}, {""id"": 122888, ""name"": ""Ashley Williams""}]",https://www.themoviedb.org/movie/49022,TMDB 5000 Movie Dataset,2026-09-12
86833,55721,Bridesmaids (2011),Bridesmaids,2011-04-28,"Annie’s life is a mess. But when she finds out her lifetime best friend is engaged, she simply must serve as Lillian’s maid of honor. Though lovelorn and broke, Annie bluffs her way through the expensive and bizarre rituals. With one chance to get it perfect, she’ll show Lillian and her bridesmaids just how far you’ll go for someone you love.",en,"[{""id"": 116805, ""name"": ""Paul Feig""}]","[{""id"": 41091, ""name"": ""Kristen Wiig""}, {""id"": 9827, ""name"": ""Rose Byrne""}, {""id"": 52792, ""name"": ""Maya Rudolph""}, {""id"": 63234, ""name"": ""Wendi McLendon-Covey""}, {""id"": 475512, ""name"": ""Ellie Kemper""}]",https://www.themoviedb.org/movie/55721,TMDB 5000 Movie Dataset,2026-09-12
86835,38321,Priest (2011),Priest,2011-05-05,"In an alternate world, humanity and vampires have warred for centuries. After the last Vampire War, the veteran Warrior Priest lives in obscurity with other humans inside one of the Church's walled cities. When the Priest's niece is kidnapped by vampires, the Priest breaks his vows to hunt them down. He is accompanied by the niece's boyfriend, who is a wasteland sheriff, and a former Warrior Priestess.",en,"[{""id"": 116357, ""name"": ""Scott Stewart""}]","[{""id"": 6162, ""name"": ""Paul Bettany""}, {""id"": 1372, ""name"": ""Karl Urban""}, {""id"": 55086, ""name"": ""Cam Gigandet""}, {""id"": 21045, ""name"": ""Maggie Q""}, {""id"": 112561, ""name"": ""Lily Collins""}]",https://www.themoviedb.org/movie/38321,TMDB 5000 Movie Dataset,2026-09-12
86880,1865,Pirates of the Caribbean: On Stranger Tides (2011),Pirates of the Caribbean: On Stranger Tides,2011-05-14,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",en,"[{""id"": 17633, ""name"": ""Rob Marshall""}]","[{""id"": 85, ""name"": ""Johnny Depp""}, {""id"": 955, ""name"": ""Penélope Cruz""}, {""id"": 6972, ""name"": ""Ian McShane""}, {""id"": 2449, ""name"": ""Kevin McNally""}, {""id"": 118, ""name"": ""Geoffrey Rush""}]",https://www.themoviedb.org/movie/1865,TMDB 5000 Movie Dataset,2026-09-12
86882,59436,Midnight in Paris (2011),Midnight in Paris,2011-05-11,A romantic comedy about a family traveling to the French capital for business. The party includes a young engaged couple forced to confront the illusion that a life different from their own is better.,en,"[{""id"": 1243, ""name"": ""Woody Allen""}]","[{""id"": 887, ""name"": ""Owen Wilson""}, {""id"": 53714, ""name"": ""Rachel McAdams""}, {""id"": 29685, ""name"": ""Kurt Fuller""}, {""id"": 91495, ""name"": ""Mimi Kennedy""}, {""id"": 3968, ""name"": ""Michael Sheen""}]",https://www.themoviedb.org/movie/59436,TMDB 5000 Movie Dataset,2026-09-12
86898,8967,"Tree of Life, The (2011)",The Tree of Life,2011-05-18,"The impressionistic story of a Texas family in the 1950s. The film follows the life journey of the eldest son, Jack, through the innocence of childhood to his disillusioned adult years as he tries to reconcile a complicated relationship with his father. Jack finds himself a lost soul in the modern world, seeking answers to the origins and meaning of life while questioning the existence of faith.",en,"[{""id"": 30715, ""name"": ""Terrence Malick""}]","[{""id"": 287, ""name"": ""Brad Pitt""}, {""id"": 2228, ""name"": ""Sean Penn""}, {""id"": 83002, ""name"": ""Jessica Chastain""}, {""id"": 1715121, ""name"": ""Hunter McCracken""}, {""id"": 1715122, ""name"": ""Finnegan Williams""}]",https://www.themoviedb.org/movie/8967,TMDB 5000 Movie Dataset,2026-09-12
