movieId,predicted_rating,n_neighbor_votes,title,genres,release_year,mean_rating,rating_count,bayesian_rating
112370,1.98,2.0,Transformers: Age of Extinction,Action|Adventure|Sci-Fi,2014,1.875,4,3.0368
106491,1.971,3.0,47 Ronin,Action|Adventure|Fantasy,2013,2.6429,7,3.148
89087,1.96,4.0,Colombiana,Action|Adventure|Drama|Thriller,2011,2.5,6,3.126
132796,1.958,2.0,San Andreas,Action|Drama|Thriller,2015,1.875,4,3.0368
85131,1.956,2.0,Battle: Los Angeles,Action|Sci-Fi|War,2011,2.375,4,3.1797
546,1.94,12.0,Super Mario Bros.,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,1993,2.0,21,2.4844
3879,1.928,2.0,"Art of War, The",Action|Thriller,2000,2.0,2,3.2513
1599,1.912,2.0,Steel,Action,1997,2.3333,3,3.232
59129,1.91,2.0,Outpost,Action|Horror,2008,2.0,2,3.2513
3208,1.909,4.0,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1),Action|Comedy,1993,2.1875,8,2.9175
4987,1.9,2.0,Spacehunter: Adventures in the Forbidden Zone,Action|Adventure|Sci-Fi,1983,2.0,2,3.2513
57951,1.887,2.0,Fool's Gold,Action|Adventure|Comedy|Romance,2008,2.3333,3,3.232
87520,1.856,5.0,Transformers: Dark of the Moon,Action|Adventure|Sci-Fi|War|IMAX,2011,2.3636,11,2.9055
3864,1.849,3.0,Godzilla 2000 (Gojira ni-sen mireniamu),Action|Adventure|Sci-Fi,1999,2.1,5,3.0344
7720,1.847,2.0,"Four Musketeers, The",Action|Adventure|Comedy|Romance,1974,2.75,4,3.2868
103655,1.839,3.0,R.I.P.D.,Action|Comedy|Fantasy,2013,1.8333,3,3.1166
502,1.837,5.0,"Next Karate Kid, The",Action|Children|Romance,1994,2.3667,15,2.8206
67695,1.834,3.0,Observe and Report,Action|Comedy,2009,2.625,4,3.2511
3440,1.821,6.0,Teenage Mutant Ninja Turtles III,Action|Adventure|Children|Comedy|Fantasy,1993,2.0714,14,2.6673
109673,1.819,3.0,300: Rise of an Empire,Action|Drama|War|IMAX,2014,2.125,4,3.1083
132046,1.813,3.0,Tomorrowland,Action|Adventure|Children|Mystery|Sci-Fi,2015,2.5,7,3.0892
78893,1.78,3.0,"Last Airbender, The",Action|Adventure|Fantasy,2010,1.9167,6,2.9072
54648,1.77,2.0,Rush Hour 3,Action|Comedy|Crime|Thriller,2007,2.7,5,3.2344
3268,1.769,7.0,Stop! Or My Mom Will Shoot,Action|Comedy,1992,1.7727,11,2.596
2720,1.76,9.0,Inspector Gadget,Action|Adventure|Children|Comedy,1999,2.0952,21,2.5489
140711,1.744,2.0,American Ultra,Action|Comedy|Sci-Fi|Thriller,2015,2.6667,6,3.1885
100498,1.742,2.0,"Good Day to Die Hard, A",Action|Crime|Thriller|IMAX,2013,2.0833,6,2.9697
611,1.741,2.0,Hellraiser: Bloodline,Action|Horror|Sci-Fi,1996,2.4167,6,3.0947
8912,1.734,2.0,Taxi,Action|Comedy,2004,1.75,2,3.2096
43932,1.734,2.0,Pulse,Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2006,1.75,2,3.2096
6013,1.733,2.0,Kangaroo Jack,Action|Comedy,2003,1.75,2,3.2096
4673,1.721,3.0,Tango & Cash,Action|Comedy|Crime|Thriller,1989,1.6667,3,3.0781
39400,1.715,4.0,"Fog, The",Action|Horror|Mystery|Thriller,2005,2.1,5,3.0344
4748,1.64,5.0,3 Ninjas,Action|Children|Comedy,1992,2.0833,6,2.9697
6686,1.627,3.0,"Medallion, The",Action|Comedy|Crime|Fantasy,2003,2.7,5,3.2344
7016,1.543,3.0,Over the Top,Action|Drama,1987,1.5,3,3.0397
74532,1.532,3.0,Cop Out,Action|Comedy|Crime,2010,2.5,5,3.1677
4756,1.517,2.0,"Musketeer, The",Action|Adventure|Drama|Romance,2001,1.5,2,3.168
1556,1.512,10.0,Speed 2: Cruise Control,Action|Romance|Thriller,1997,1.6053,19,2.2592
26792,1.5,2.0,Sidekicks,Action|Adventure|Children|Comedy,1992,1.5,2,3.168
9,1.5,1.0,Sudden Death,Action,1995,3.125,16,3.2698
548,1.5,1.0,Terminal Velocity,Action|Mystery|Thriller,1994,2.75,6,3.2197
667,1.5,1.0,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),Action,1996,2.8125,8,3.1953
3768,1.5,1.0,Braddock: Missing in Action III,Action|War,1988,1.25,2,3.1263
4629,1.5,1.0,Next of Kin,Action|Crime|Thriller,1989,1.75,2,3.2096
5961,1.5,1.0,Blue Steel,Action|Thriller,1990,1.5,1,3.3196
6994,1.5,1.0,"Hard Way, The",Action|Comedy,1991,3.25,2,3.4596
7782,1.5,1.0,Sniper,Action|Drama,1993,3.0,2,3.418
26828,1.5,1.0,Mr. Nanny,Action|Children|Comedy,1993,1.5,1,3.3196
26913,1.5,1.0,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban),Action|Animation,1994,1.5,1,3.3196
27705,1.5,1.0,In Hell,Action|Drama|Thriller,2003,1.5,1,3.3196
33132,1.5,1.0,State Property 2,Action|Crime|Drama,2005,1.5,1,3.3196
34292,1.5,1.0,Hardware,Action|Horror|Sci-Fi,1990,1.5,1,3.3196
68480,1.5,1.0,Flatfoot on the Nile (Piedone d'Egitto),Action|Comedy|Crime,1980,1.5,1,3.3196
75416,1.5,1.0,Generation X,Action|Adventure|Sci-Fi,1996,1.5,1,3.3196
90738,1.5,1.0,"Double, The",Action|Crime|Drama|Mystery|Thriller,2011,1.5,1,3.3196
91273,1.5,1.0,Bunraku,Action|Drama|Fantasy,2010,1.5,1,3.3196
91470,1.5,1.0,Violet & Daisy,Action|Drama,2011,3.0,2,3.418
94011,1.5,1.0,"Big Bang, The",Action|Thriller,2011,1.5,1,3.3196
97470,1.5,1.0,Catch .44,Action|Drama|Thriller,2011,1.25,2,3.1263
97742,1.5,1.0,Alex Cross,Action|Crime|Mystery|Thriller,2012,1.5,1,3.3196
99005,1.5,1.0,Fire with Fire,Action|Crime|Drama,2012,1.5,1,3.3196
102880,1.5,1.0,After Earth,Action|Adventure|Sci-Fi|IMAX,2013,1.0,2,3.0846
105020,1.5,1.0,Collision Course,Action|Comedy|Thriller,1989,1.5,1,3.3196
106542,1.5,1.0,Charlie Countryman,Action|Comedy|Romance,2013,1.5,1,3.3196
110826,1.5,1.0,Brick Mansions,Action|Crime|Drama,2014,1.5,1,3.3196
113416,1.5,1.0,Revenge of the Green Dragons,Action|Crime|Drama,2014,1.5,1,3.3196
116419,1.5,1.0,Drive Hard,Action|Comedy|Crime,2014,1.5,1,3.3196
122490,1.5,1.0,Wicked Blood,Action|Drama|Thriller,2014,1.5,1,3.3196
126420,1.5,1.0,American Heist,Action,2015,1.5,1,3.3196
131714,1.5,1.0,Last Knights,Action|Adventure,2015,3.0,3,3.3858
132157,1.5,1.0,Paul Blart: Mall Cop 2,Action|Comedy|Crime,2015,2.75,4,3.2868
132618,1.5,1.0,Kite,Action|Crime|Drama|Mystery|Thriller,2014,1.5,1,3.3196
133195,1.5,1.0,Hitman: Agent 47,Action|Crime|Thriller,2015,1.5,1,3.3196
133798,1.5,1.0,Hot Pursuit,Action|Comedy,2015,1.5,1,3.3196
136012,1.5,1.0,Bloodsport III,Action|Thriller,1996,1.5,1,3.3196
136800,1.5,1.0,Robot Overlords,Action|Adventure|Sci-Fi,2014,1.5,1,3.3196
136859,1.5,1.0,The Lovers,Action|Adventure|Romance|Sci-Fi,2015,1.5,1,3.3196
143472,1.5,1.0,Into the Grizzly Maze,Action|Horror|Thriller,2015,1.5,1,3.3196
151315,1.5,1.0,Ride Along 2,Action|Comedy,2016,2.0,3,3.1551
151479,1.5,1.0,The Flash 2 - Revenge of the Trickster,Action|Fantasy|Sci-Fi,1991,1.5,1,3.3196
156607,1.5,1.0,The Huntsman Winter's War,Action|Adventure|Drama|Fantasy,2016,1.0,3,2.9243
157407,1.5,1.0,I Am Wrath,Action|Crime|Drama|Thriller,2016,1.5,1,3.3196
157865,1.5,1.0,Ratchet & Clank,Action|Adventure|Animation|Children|Comedy|Sci-Fi,2016,1.5,1,3.3196
161918,1.5,1.0,Sharknado 4: The 4th Awakens,Action|Adventure|Horror|Sci-Fi,2016,1.5,1,3.3196
5246,1.487,2.0,Smokey and the Bandit II,Action|Comedy,1980,2.125,4,3.1083
27793,1.474,2.0,Starship Troopers 2: Hero of the Federation,Action|Horror|Sci-Fi|War,2004,1.5,2,3.168
3767,1.416,2.0,Missing in Action 2: The Beginning,Action|War,1985,1.6667,3,3.0781
120635,1.334,3.0,Taken 3,Action|Crime|Thriller,2015,2.7,5,3.2344
1389,1.33,4.0,Jaws 3-D,Action|Horror,1983,1.4167,6,2.7197
66,1.31,2.0,Lawnmower Man 2: Beyond Cyberspace,Action|Sci-Fi|Thriller,1996,2.5,9,3.0271
92938,1.286,2.0,Ghost Rider: Spirit of Vengeance,Action|Fantasy|Thriller,2012,1.6,5,2.8677
6996,1.276,4.0,Highlander II: The Quickening,Action|Sci-Fi,1991,1.8571,7,2.8245
112911,1.255,2.0,Hercules,Action|Adventure,2014,2.0,4,3.0725
2807,1.248,2.0,Universal Soldier: The Return,Action|Sci-Fi,1999,2.625,4,3.2511
4749,1.214,2.0,3 Ninjas Kick Back,Action|Children|Comedy,1994,1.25,2,3.1263
3593,1.2,10.0,Battlefield Earth,Action|Sci-Fi,2000,1.6579,19,2.2936
6872,1.168,4.0,"House of the Dead, The",Action|Horror,2003,1.125,4,2.8225
1427,1.0,1.0,Turbulence,Action|Thriller,1997,1.0,1,3.2742
2614,1.0,1.0,Chopping Mall (a.k.a. Killbots),Action|Horror|Sci-Fi,1986,1.0,2,3.0846
2887,1.0,1.0,Simon Sez,Action|Comedy,1999,1.0,1,3.2742
4207,1.0,1.0,Navy Seals,Action|Adventure|War,1990,2.0,3,3.1551
4630,1.0,1.0,No Holds Barred,Action,1989,1.0,1,3.2742
4635,1.0,1.0,Pink Cadillac,Action|Comedy|Drama,1989,1.0,1,3.2742
6566,1.0,1.0,Spy Kids 3-D: Game Over,Action|Adventure|Children,2003,2.0,3,3.1551
31553,1.0,1.0,Double Dragon,Action|Adventure|Sci-Fi,1994,1.0,1,3.2742
33681,1.0,1.0,"Adventures of Sharkboy and Lavagirl 3-D, The",Action|Adventure|Children|Fantasy,2005,1.75,2,3.2096
43419,1.0,1.0,Bandidas,Action|Comedy|Crime|Western,2006,1.0,1,3.2742
50003,1.0,1.0,DOA: Dead or Alive,Action|Adventure,2006,2.0,2,3.2513
55259,1.0,1.0,"Seeker: The Dark Is Rising, The",Action|Adventure|Drama|Fantasy,2007,1.0,1,3.2742
72874,1.0,1.0,"Peacekeeper, The",Action,1997,1.0,1,3.2742
92264,1.0,1.0,One for the Money,Action|Comedy|Crime,2012,2.0,2,3.2513
101577,1.0,1.0,"Host, The",Action|Adventure|Romance,2013,2.5,4,3.2154
104760,1.0,1.0,Getaway,Action|Crime,2013,1.0,1,3.2742
105121,1.0,1.0,Inescapable,Action|Drama|War,2012,1.0,1,3.2742
112326,1.0,1.0,Nick Fury: Agent of S.H.I.E.L.D.,Action|Sci-Fi,1998,1.0,1,3.2742
117630,1.0,1.0,Double Trouble,Action|Comedy|Crime|Romance,1992,1.0,1,3.2742
122902,1.0,1.0,Fantastic Four,Action|Adventure|Fantasy|Sci-Fi,2015,2.1,5,3.0344
129657,1.0,1.0,Tracers,Action,2015,1.0,1,3.2742
132462,1.0,1.0,Sword of Vengeance,Action|Adventure|Drama,2014,1.0,1,3.2742
157432,1.0,1.0,Precious Cargo,Action|Crime,2016,1.0,1,3.2742
161290,1.0,1.0,Vigilante Diaries,Action,2016,1.0,1,3.2742
5248,0.987,2.0,Smokey and the Bandit III,Action|Comedy,1983,1.375,4,2.894
8290,0.724,2.0,Mitchell,Action|Crime,1975,0.75,2,3.043
2534,0.5,1.0,Avalanche,Action,1978,2.5,3,3.2704
4580,0.5,1.0,Cyborg,Action|Sci-Fi,1989,0.5,2,3.0013
4750,0.5,1.0,3 Ninjas Knuckle Up,Action|Children,1995,0.5,1,3.2287
5700,0.5,1.0,The Pumaman,Action|Adventure|Fantasy|Sci-Fi,1980,0.5,1,3.2287
26696,0.5,1.0,Lionheart,Action,1990,0.5,1,3.2287
27595,0.5,1.0,Jesus Christ Vampire Hunter,Action|Comedy|Horror|Musical,2001,0.5,1,3.2287
31424,0.5,1.0,Alone in the Dark,Action|Horror|Sci-Fi|Thriller,2005,0.5,1,3.2287
53453,0.5,1.0,Starcrash (a.k.a. Star Crash),Action|Adventure|Fantasy|Sci-Fi,1978,0.5,1,3.2287
57326,0.5,1.0,In the Name of the King: A Dungeon Siege Tale,Action|Adventure|Fantasy,2008,0.5,1,3.2287
59014,0.5,1.0,Superhero Movie,Action|Comedy|Sci-Fi,2008,2.0,3,3.1551
61818,0.5,1.0,"Crow, The: Wicked Prayer",Action|Adventure|Fantasy|Thriller,2005,0.5,1,3.2287
71810,0.5,1.0,Legionnaire,Action|Adventure|Drama|War,1998,0.5,1,3.2287
72424,0.5,1.0,Derailed,Action|Thriller,2002,0.5,1,3.2287
89190,0.5,1.0,Conan the Barbarian,Action|Adventure|Fantasy,2011,1.75,2,3.2096
90888,0.5,1.0,Immortals,Action|Drama|Fantasy,2011,2.6667,3,3.3089
102735,0.5,1.0,Captain America,Action|Drama,1979,0.5,1,3.2287
102749,0.5,1.0,Captain America II: Death Too Soon,Action|Crime,1979,0.5,1,3.2287
104017,0.5,1.0,3 dev adam (Three Giant Men),Action|Adventure|Sci-Fi,1973,0.5,1,3.2287
111785,0.5,1.0,Midnight Chronicles,Action|Adventure|Fantasy,2009,0.5,1,3.2287
129250,0.5,1.0,Superfast!,Action|Comedy|Crime,2015,0.5,1,3.2287
136297,0.5,1.0,Mortal Kombat: The Journey Begins,Action|Animation,1995,0.5,1,3.2287
145951,0.5,1.0,Bloodsport: The Dark Kumite,Action|Thriller,1999,0.5,1,3.2287
157172,0.5,1.0,Wizards of the Lost Kingdom II,Action|Fantasy,1989,0.5,1,3.2287
